Codigo_Edi;Numero_Alt;AnoC;Numero_Viv;USO;Npot;LCZ.cat;BUFF_RSOL;BUFF_SVF;BUFF_NDVI;BUFF_ACUS;BUFF_ALBED;BUFF_OZONO;perimetro;area;conv;elon;num_vecinos;vol;comp
8856;9;1965;21;1;4;4;0.08;0.411;0.165;62.104;0.078;54.006;81.62357639;381.4811;0.941803068;0.848253823;3;12016.65465;0.213964929
8857;9;1965;16;1;4;4;0.08;0.367;0.177;62.189;0.073;54.037;92.82181249;518.22725;1;0.869390741;6;16324.15837;0.17911411
8858;9;1960;30;1;4;2;0.12;0.306;0.159;62.454;0.107;54.124;86.39002526;455.4802;1;0.875741806;4;14347.6263;0.189668015
8859;11;1970;21;1;4;4;0.12;0.36;0.177;62.306;0.078;54.067;109.6336667;410.6179;0.858775002;0.655209116;5;15808.78915;0.266996803
8860;8;1960;26;1;4;2;0.16;0.316;0.16;62.531;0.112;54.138;87.216102;473.45605;1;0.884398698;3;13256.7694;0.184211612
8861;7;1982;12;1;4;2;0.16;0.369;0.161;62.378;0.086;54.093;61.77470447;231.192;1;0.87253058;2;5664.204;0.267200874
8862;7;1982;12;1;4;2;0.16;0.382;0.151;62.413;0.099;54.119;66.04799957;258.11045;0.963495777;0.862279493;2;6323.706025;0.255890451
8863;10;1962;22;1;4;10;0.16;0.322;0.155;62.573;0.101;54.161;72.53654524;324.05035;0.980060086;0.879739946;3;11341.76225;0.22384344
8864;12;1962;14;2;4;10;0.16;0.321;0.154;62.638;0.095;54.176;59.74840545;163.16515;0.823732137;0.75786581;5;6852.9363;0.366183621
8865;8;1970;14;1;4;10;0.12;0.346;0.154;62.545;0.105;54.152;69.61233294;222.489;0.866806376;0.759579115;5;6229.692;0.312879886
8866;10;1970;16;1;4;10;0.16;0.333;0.155;62.729;0.095;54.197;68.07458947;207.3434;0.88922102;0.749833793;2;7257.019;0.328318092
8867;9;1970;17;1;4;10;0.12;0.351;0.151;62.574;0.104;54.163;60.55942911;216.3152;0.935247018;0.860927694;3;6813.9288;0.279959194
8868;9;1970;18;1;4;10;0.16;0.342;0.149;62.671;0.095;54.183;65.3658257;235.48205;0.9393628;0.832210296;4;7417.684575;0.27758305
8869;22;1970;31;1;4;4;0.08;0.475;0.178;62.084;0.07;53.994;192.639714;2073.50475;1;0.837937495;4;159659.8658;0.092905364
8870;22;1970;31;1;4;1;0.16;0.594;0.236;61.764;0.102;53.817;194.9546301;2152.1795;1;0.843549599;4;165717.8215;0.090584745
8871;23;1970;35;1;4;2;0.08;0.364;0.16;62.38;0.119;54.093;138.7985098;1168.7331;0.977830515;0.873127769;2;94083.01455;0.1187598
8872;22;1970;34;1;4;1;0.04;0.248;0.163;62.233;0.126;54.028;145.1856941;1293.11995;0.988691239;0.878012124;4;99570.23615;0.112275504
8873;23;1970;35;1;4;1;0.12;0.318;0.163;62.142;0.133;53.958;157.5351182;1375.9781;0.942470958;0.834705566;5;110766.2371;0.114489553
8874;22;1970;33;1;4;2;0.2;0.594;0.234;61.743;0.143;53.769;128.0736881;970.8665;0.999990267;0.862431825;4;74756.7205;0.131916889
8875;2;1970;0;1;4;1;0.48;0.54;0.166;62.057;0.144;53.903;116.5476822;772.7427;0.979228129;0.845509996;3;5409.1989;0.150823401
8876;22;1972;60;1;4;2;0.52;0.644;0.179;61.893;0.142;53.795;100.8818289;655.12455;1;0.899402152;2;50444.59035;0.153988778
8877;7;1920;0;1;3;2;0.16;0.397;0.154;64.746;0.14;54.299;79.20972558;245.48745;0.888716024;0.701198649;2;6014.442525;0.322663035
8878;9;1940;14;1;3;2;0.16;0.407;0.185;63.874;0.133;54.302;61.5362207;246.1819;1;0.90386209;2;7754.729851;0.249962409
8879;9;1930;14;1;3;2;0.16;0.385;0.154;64.719;0.14;54.31;66.46259869;205.1351;0.99982941;0.763919511;3;6461.75565;0.323994278
8880;7;1920;12;1;3;2;0;0.349;0.154;64.53;0.151;54.304;83.00896713;262.4058;0.948668721;0.691777826;3;6428.9421;0.316338157
8881;8;1920;0;1;3;2;0;0.375;0.158;64.438;0.14;54.304;84.3211774;431.0146;1;0.872799042;2;12068.4088;0.195634156
8882;8;1920;12;1;3;2;0;0.393;0.158;64.315;0.138;54.304;67.20989577;220.53115;1;0.783261322;2;6174.8722;0.30476373
8883;8;1929;0;1;3;2;0.16;0.383;0.172;64.689;0.145;54.332;75.03174013;320.4356;1;0.84572719;2;8972.1968;0.234155444
8884;7;1920;0;1;3;2;0;0.382;0.158;64.216;0.129;54.302;79.24037084;369.2583;1;0.859653757;2;9046.82835;0.214593337
8885;1;1920;0;2;4;2;0;0.389;0.165;64.221;0.156;54.333;57.39687134;174.69595;0.926433778;0.816315665;3;611.435825;0.328552959
8886;7;1920;0;1;3;2;0.04;0.382;0.164;64.085;0.135;54.303;124.3149823;537.5612;0.981142847;0.661143019;6;13170.2494;0.231257357
8887;9;1955;14;1;3;2;0.2;0.413;0.206;63.794;0.134;54.326;60.55699977;227.01945;1;0.882007169;3;7151.112675;0.266748068
8888;8;1920;0;1;3;2;0.2;0.382;0.168;64.586;0.144;54.342;83.01902779;392.3117;0.967876727;0.845751777;3;10984.7276;0.211614968
8889;9;1950;14;1;3;2;0.32;0.465;0.201;63.815;0.134;54.344;64.89716589;252.81045;0.946119806;0.868513776;3;7963.529174;0.256702861
8890;9;1960;37;1;4;2;0;0.328;0.169;64.245;0.127;54.378;122.249441;885.5092;0.978038595;0.862888317;4;27893.5398;0.138055529
8891;7;1920;15;1;3;2;0;0.326;0.168;64.339;0.14;54.378;80.83390644;382.5526;0.999936222;0.857742528;3;9372.5387;0.211301417
8892;10;1959;30;1;4;2;0.36;0.544;0.198;63.941;0.144;54.369;96.55469631;499.6384;0.927990862;0.82065276;5;17487.344;0.19324915
8893;8;1920;0;1;3;2;0.16;0.383;0.163;64.474;0.142;54.376;87.78480638;389.73785;0.871661193;0.797208405;2;10912.6598;0.225240649
8894;9;1955;15;1;4;2;0.32;0.507;0.184;63.929;0.136;54.38;68.86809166;238.56495;0.93169344;0.795042238;2;7514.795925;0.288676487
8895;7;2000;11;1;4;5;0.24;0.633;0.225;63.891;0.134;54.501;104.7054498;412.104;0.847683144;0.687288473;2;10096.548;0.254075306
8896;5;2000;11;1;4;5;0.32;0.595;0.29;63.873;0.156;54.537;56.00259166;167.80965;0.914408295;0.8199838;2;2936.668875;0.333726884
8897;16;2000;11;1;4;5;0.32;0.548;0.227;63.957;0.149;54.547;117.6684823;604.09305;0.932845184;0.74045164;2;33829.2108;0.19478536
8898;4;1962;0;2;3;10;0.24;0.626;0.186;63.531;0.111;54.403;532.4606831;11395.7323;0.897839908;0.710703585;0;159540.2522;0.046724569
8899;6;1961;12;1;3;2;0.36;0.657;0.21;63.906;0.138;54.4;64.28301221;186.18735;0.800246494;0.752460659;1;3909.93435;0.345259827
8900;5;1961;0;1;3;2;0.32;0.524;0.213;64.018;0.141;54.412;86.39703002;216.1072;0.706579158;0.603171394;2;3781.876;0.399787837
8901;5;1961;0;1;3;2;0.16;0.497;0.209;64.113;0.132;54.412;85.74641431;212.7693;0.710088076;0.603036287;2;3723.46275;0.403001816
8902;5;1961;0;1;3;2;0.08;0.48;0.212;64.228;0.126;54.402;87.99814965;220.7616;0.700712134;0.598539971;2;3863.328;0.398611668
8903;5;1961;0;1;3;2;0.08;0.489;0.216;64.308;0.129;54.403;85.23636182;211.3277;0.712426573;0.604586215;2;3698.23475;0.403337385
8904;5;1961;0;1;3;2;0.16;0.488;0.204;64.385;0.132;54.407;96.84257342;232.04515;0.676997871;0.557602687;2;4060.790125;0.417343665
8905;5;1961;0;1;3;2;0.16;0.484;0.186;64.471;0.142;54.398;82.39460141;198.5692;0.696663391;0.606264471;2;3474.961;0.414941499
8906;5;1961;0;1;3;2;0.16;0.445;0.186;64.552;0.126;54.399;82.67510518;199.5769;0.696136848;0.605738687;2;3492.59575;0.414251876
8907;6;1961;15;1;3;2;0.12;0.376;0.186;64.608;0.114;54.396;86.20852486;218.93815;0.722865051;0.608436753;1;4597.70115;0.393757437
8908;10;2002;12;1;4;4;0.32;0.625;0.207;64.507;0.101;54.347;92.22717373;495.2926;0.949022203;0.855415178;2;17335.241;0.186207453
8909;7;2002;10;1;4;4;0.36;0.587;0.17;64.42;0.107;54.389;62.66425557;218.6229;0.969907835;0.836436301;3;5356.26105;0.28663171
8910;8;2002;12;1;4;4;0.4;0.64;0.172;64.405;0.109;54.431;61.035638;226.6376;1;0.874354249;1;6345.8528;0.269309409
8911;16;2002;15;1;4;4;0.36;0.575;0.24;64.426;0.107;54.456;107.7790361;621.4466;0.939649226;0.81992201;2;34801.0096;0.173432498
8912;16;1998;32;1;4;4;0.2;0.568;0.258;64.48;0.102;54.437;102.0436002;590.17145;0.9772785;0.843933561;0;33049.6012;0.172905009
8913;16;1999;99;1;4;4;0.2;0.507;0.334;64.492;0.147;54.423;102.0436002;590.17145;0.9772785;0.843933561;0;33049.6012;0.172905009
8914;16;1998;25;1;4;4;0.2;0.57;0.257;64.455;0.136;54.435;102.1464528;591.5616;0.977449296;0.844076151;0;33127.4496;0.172672555
8915;16;1999;25;1;4;4;0.32;0.615;0.234;64.332;0.149;54.473;102.4908302;595.03975;0.977578155;0.843709443;0;33322.226;0.172241989
8916;6;2000;15;1;4;4;0.24;0.567;0.33;64.224;0.118;54.458;61.60080287;202.1784;0.981640821;0.818249855;1;4245.7464;0.304685381
8917;5;2000;15;1;4;4;0.12;0.529;0.246;64.152;0.12;54.451;64.4926766;204.04655;0.935473045;0.785161794;2;3570.814625;0.316068449
8918;7;2000;15;1;4;4;0.2;0.542;0.223;64.032;0.133;54.463;114.8783884;409.9788;0.780549379;0.62480903;2;10044.4806;0.28020568
8919;16;2000;15;1;4;4;0.32;0.526;0.223;64.062;0.134;54.508;115.6554012;591.95175;0.946283484;0.745730948;1;33149.298;0.195379778
8920;1;2004;0;2;4;8;0.6;0.843;0.154;64.44;0.186;54.634;110.6612677;711.1922;1;0.854285005;0;2489.1727;0.155599665
8921;8;1968;11;1;4;2;0.04;0.242;0.163;62.304;0.125;54.035;71.94524452;309.3268;0.998567005;0.86658589;4;8661.1504;0.232586522
8922;8;1968;24;1;4;2;0.04;0.248;0.161;62.356;0.125;54.064;82.64188435;420.3425;0.989003711;0.879440319;3;11769.59;0.196606064
8923;8;1965;21;1;4;2;0.04;0.365;0.152;62.471;0.129;54.114;74.49491216;331.21795;0.993255257;0.866034617;3;9274.1026;0.224912062
8924;10;1965;12;1;4;2;0.08;0.359;0.15;62.558;0.121;54.145;51.79569652;167.8524;0.965887705;0.886696577;2;5874.834;0.308578826
8925;8;1968;11;1;4;1;0.04;0.245;0.163;62.245;0.125;54.022;73.11398978;317.1111;1;0.863396275;3;8879.1108;0.230562695
8926;8;1968;14;1;4;2;0.12;0.331;0.144;62.619;0.128;54.168;90.93795207;447.9583;0.915227535;0.825046747;3;12542.8324;0.203005396
8927;7;1968;11;1;4;1;0.08;0.26;0.163;62.188;0.128;53.986;73.5359376;318.20725;0.999083828;0.859924521;4;7796.077625;0.231094476
8928;7;1963;21;1;4;2;0.12;0.324;0.15;62.605;0.138;54.148;72.68720011;321.93975;1;0.875052869;2;7887.523875;0.225778892
8929;7;1965;12;1;4;1;0.12;0.305;0.165;62.142;0.134;53.954;73.98462114;313.70935;0.991365392;0.848647252;4;7685.879075;0.235838113
8930;8;1963;21;1;4;2;0.12;0.328;0.15;62.56;0.134;54.123;85.48033802;456.16045;0.999927114;0.88572217;4;12772.4926;0.187390945
8931;8;1965;22;1;4;1;0.4;0.53;0.161;62.142;0.143;53.93;81.00069114;424.31935;1;0.901493555;2;11880.9418;0.190895586
8932;7;1963;22;1;4;2;0.12;0.365;0.151;62.504;0.134;54.084;87.3772619;476.5704;1;0.885666123;5;11675.9748;0.183345969
8933;8;1963;22;1;4;1;0.16;0.373;0.151;62.443;0.133;54.063;87.79706008;481.178;1;0.885682043;4;13472.984;0.182462748
8934;8;1963;26;1;4;2;0.28;0.531;0.154;62.301;0.138;53.962;101.6492123;494.8021;0.967119919;0.775740886;3;13854.4588;0.205434076
8935;7;1948;12;1;4;2;0.16;0.399;0.152;62.424;0.132;54.018;58.43223615;183.87525;1;0.822648033;2;4504.943625;0.317781954
8936;7;1965;10;1;4;2;0.16;0.34;0.154;62.519;0.133;54.059;64.0008666;225.2233;0.924890406;0.831238665;3;5517.97085;0.284166277
8937;7;1980;12;1;4;2;0.16;0.403;0.156;62.444;0.131;54.018;65.70783406;220.9005;0.902050373;0.801837069;3;5412.06225;0.297454438
8938;8;1975;21;1;4;2;0.2;0.342;0.163;62.625;0.134;54.065;87.78646001;428.4633;0.999877717;0.835861284;4;11996.9724;0.204886766
8939;9;1965;17;1;4;2;0.2;0.352;0.15;62.747;0.134;54.122;64.51411884;264.67605;1;0.893938176;2;8337.295575;0.243747475
8940;7;1960;18;1;4;2;0.36;0.481;0.149;62.74;0.132;54.098;65.07568134;268.5352;1;0.89266153;2;6579.112401;0.242335758
8941;8;1970;12;1;4;2;0.16;0.428;0.166;62.405;0.133;53.984;60.24032596;194.576;0.950249801;0.820847074;1;5448.128;0.309597926
8942;7;1970;12;1;4;2;0.4;0.469;0.17;62.558;0.132;54.018;57.93949581;172.2383;0.963394938;0.802962171;1;4219.83835;0.336391475
8943;8;1968;12;1;4;2;0.16;0.318;0.137;62.74;0.134;54.194;52.93656851;181.1894;0.999716124;0.90139582;2;5073.3032;0.292161509
8944;8;1950;0;1;3;2;0.12;0.323;0.146;62.667;0.139;54.165;73.94084613;305.29965;0.959306113;0.837690652;3;8548.3902;0.242191061
8945;5;1931;0;1;3;2;0.16;0.338;0.145;62.813;0.133;54.214;56.12133593;187.83165;0.999942239;0.865687842;5;3287.053875;0.2987853
8946;5;1920;0;1;3;2;0.12;0.324;0.15;62.608;0.135;54.136;34.20643537;74.32285;1;0.89342539;1;1300.649875;0.460241169
8947;5;1920;0;1;3;2;0.12;0.325;0.151;62.591;0.133;54.123;34.66182522;75.043;1;0.885948746;2;1313.2525;0.461892851
8948;5;1920;0;1;3;2;0.12;0.343;0.153;62.536;0.135;54.109;34.17028413;72.86035;1;0.885527328;2;1275.056125;0.468983255
8949;5;1920;0;1;3;2;0.12;0.345;0.153;62.513;0.136;54.086;34.98685254;78.34825;1;0.896839458;1;1371.094375;0.446555635
8950;6;1950;10;1;3;2;0.16;0.302;0.146;62.687;0.149;54.161;64.79566874;224.81915;0.927436924;0.820305468;4;4721.20215;0.288212409
8951;7;1960;11;1;4;2;0.16;0.345;0.156;62.87;0.133;54.241;60.25296726;202.9241;0.999966984;0.83809511;5;4971.64045;0.296923664
8952;6;1988;8;1;4;2;0.16;0.346;0.162;62.938;0.138;54.25;55.79403684;158.61585;1;0.80018506;3;3330.93285;0.351755747
8953;7;2021;0;4;4;2;0.2;0.34;0.152;62.704;0.152;54.152;108.1612735;649.68165;0.999787249;0.835378782;5;15917.20042;0.166483498
8954;6;1996;15;1;4;2;0.12;0.311;0.153;62.593;0.136;54.098;59.8295809;212.7565;0.999920808;0.864232094;2;4467.8865;0.28121153
8955;6;1970;0;1;4;2;0.16;0.347;0.172;62.988;0.145;54.27;53.22603139;174.82065;0.99997569;0.88059702;4;3671.23365;0.30446078
8956;6;1970;0;1;3;2;0.2;0.306;0.155;62.758;0.164;54.178;55.39080889;162.3517;0.977317561;0.815446823;4;3409.3857;0.34117788
8957;6;1970;20;1;3;2;0.2;0.344;0.16;62.889;0.165;54.216;86.30877065;354.43435;0.897757508;0.773246395;5;7443.12135;0.243511304
8958;6;1970;0;1;3;2;0.28;0.355;0.15;62.931;0.17;54.237;66.86747922;193.25985;0.999847379;0.73698865;4;4058.45685;0.345997781
8959;7;1967;10;1;4;2;0.16;0.303;0.154;62.649;0.14;54.126;60.06585935;214.8592;1;0.865075902;3;5264.0504;0.279559169
8960;7;1967;10;1;4;2;0.2;0.307;0.153;62.751;0.147;54.139;59.0580789;205.5762;1;0.860621187;3;5036.6169;0.287280721
8961;9;1963;16;1;4;2;0.32;0.481;0.171;63.106;0.15;54.297;96.07063608;560.457;0.999973594;0.873545266;3;17654.3955;0.171414821
8962;7;1967;10;1;4;2;0.2;0.338;0.152;62.828;0.15;54.157;59.14591235;206.4616;1;0.861191711;3;5058.3092;0.286474155
8963;7;1967;10;1;4;2;0.2;0.345;0.161;62.882;0.15;54.176;59.2165253;207.2508;1;0.861807203;2;5077.6446;0.285723989
8964;6;1967;10;1;4;2;0.2;0.345;0.169;62.952;0.149;54.186;59.69059883;211.62615;1;0.863940158;2;4444.14915;0.28205682
8965;8;1963;18;1;4;2;0.32;0.601;0.197;63.291;0.136;54.337;96.02940466;560.23565;0.999956092;0.873747742;2;15686.5982;0.17140895
8966;1;1989;0;3;4;2;0.32;0.568;0.171;63.2;0.169;54.286;231.8313961;2057.55255;0.863132387;0.693598507;2;7201.433925;0.112673378
8967;7;1967;10;1;4;2;0.24;0.374;0.179;63.049;0.146;54.218;58.99034959;205.11905;1;0.860650767;2;5025.416725;0.28759079
8968;5;1948;0;1;3;2;0.28;0.59;0.188;63.412;0.152;54.368;70.75175872;319.60055;0.997627984;0.895718308;1;5593.009625;0.221375585
8969;7;1988;30;1;4;2;0.2;0.404;0.165;63.228;0.138;54.255;88.650614;475.90825;0.999394473;0.872338019;1;11659.75213;0.186276691
8970;4;1920;0;2;4;2;0.24;0.623;0.173;63.385;0.152;54.316;35.811594;73.36380001;0.946521591;0.847856178;1;1027.0932;0.488137119
8971;5;1920;0;1;3;2;0.2;0.545;0.168;63.371;0.147;54.309;37.93470026;80.237;0.948207656;0.837058125;2;1404.1475;0.472783133
8972;5;1920;0;1;4;2;0.16;0.406;0.168;63.409;0.138;54.293;37.98376397;80.60014999;0.94877507;0.837866562;2;1410.502625;0.471261703
8973;5;1920;0;1;4;2;0.16;0.379;0.161;63.403;0.133;54.282;37.69734983;82.18355;0.948621626;0.852484636;1;1438.212125;0.458697024
8974;9;1962;35;1;4;2;0.2;0.427;0.157;62.924;0.133;54.136;97.38216564;627.0318;1;0.911528573;1;19751.5017;0.155306582
8975;8;1963;22;1;4;2;0.2;0.42;0.166;63.095;0.133;54.174;82.54633599;381.60465;1;0.838907274;3;10684.9302;0.216313758
8976;5;1947;0;1;4;2;0.2;0.349;0.161;63.27;0.129;54.228;52.56266405;169.1902;1;0.877233413;3;2960.8285;0.310672037
8977;5;1904;0;1;3;2;0.24;0.449;0.161;63.217;0.129;54.185;58.7054547;213.26475;0.999458713;0.881832325;4;3732.133125;0.275270314
8978;9;1976;15;1;4;2;0.2;0.394;0.153;63.399;0.125;54.252;60.27911742;226.45425;1;0.884969463;3;7133.308875;0.266186735
8979;7;1940;0;1;4;2;0.28;0.48;0.16;63.396;0.131;54.226;62.04054471;245.99555;0.999967887;0.89617527;2;6026.890975;0.252201898
8980;8;2002;15;1;4;5;0.16;0.523;0.309;63.881;0.097;54.573;66.82218603;231.7259;0.949471396;0.807553942;2;6488.3252;0.28836736
8981;8;2002;15;1;4;5;0.12;0.547;0.244;63.933;0.117;54.583;64.78768706;210.8917;0.925924649;0.794588362;2;5904.9676;0.30720833
8982;8;2002;15;1;4;5;0.24;0.571;0.221;63.959;0.118;54.609;59.54667042;191.8275;0.931382307;0.824523205;2;5371.17;0.310417799
8983;8;2002;15;1;4;5;0.4;0.668;0.233;64.014;0.135;54.64;82.51651093;271.1509;0.879818034;0.707407404;2;7592.2252;0.304319517
8984;7;2002;15;1;4;5;0.2;0.446;0.315;63.902;0.124;54.599;52.26101076;169.9437;1;0.884259352;2;4163.62065;0.307519554
8985;8;2002;15;1;4;5;0.48;0.639;0.233;64.014;0.142;54.661;60.02361574;192.92875;0.930352582;0.820316135;2;5402.005;0.311118046
8986;8;2002;15;1;4;5;0.48;0.586;0.281;64.006;0.142;54.648;64.51761304;209.62665;0.926997606;0.795517774;2;5869.5462;0.307773907
8987;7;2002;15;1;4;5;0.36;0.532;0.303;63.974;0.124;54.626;62.70010608;213.4186;0.950736623;0.82594816;2;5228.7557;0.293789323
8988;10;2002;15;1;4;4;0.2;0.601;0.175;63.778;0.085;54.535;64.75272474;230.238;0.975416528;0.830683121;2;8058.33;0.281242561
8989;9;2002;15;1;4;4;0.16;0.568;0.173;63.704;0.078;54.506;64.0086277;199.67105;0.904403139;0.78257139;2;6289.638075;0.320570397
8990;10;2002;15;1;4;4;0.16;0.493;0.331;63.849;0.08;54.565;61.49210412;205.5868;0.949356476;0.826576762;2;7195.538;0.299105313
8991;9;2002;15;1;4;4;0.12;0.402;0.207;63.768;0.078;54.535;61.96265857;207.02285;0.946257155;0.823159567;2;6521.219775;0.299303476
8992;10;2002;15;1;4;4;0.24;0.467;0.315;63.898;0.104;54.588;61.53136922;206.58655;0.951339895;0.828055363;2;7230.52925;0.297847896
8993;9;2002;15;1;4;4;0.2;0.4;0.238;63.83;0.092;54.552;61.76217873;206.7988;0.948277317;0.825384543;2;6514.1622;0.298658303
8994;10;2002;15;1;4;4;0.48;0.578;0.295;63.953;0.109;54.608;56.9933784;170.58385;0.94408924;0.812361788;2;5970.43475;0.334107704
8995;9;2002;15;1;4;4;0.48;0.51;0.262;63.933;0.089;54.582;60.73215986;194.40135;0.968617075;0.813834026;2;6123.642525;0.31240606
8996;8;2014;15;1;4;4;0.4;0.781;0.128;64.233;0.073;54.889;93.26613885;411.60715;0.864435331;0.77112075;2;11525.0002;0.226590182
8997;8;2014;14;1;4;4;0.36;0.901;0.128;64.239;0.073;54.878;93.44615841;392.3068;0.858567421;0.751374406;2;10984.5904;0.238196632
8998;8;2014;14;1;4;4;0.48;0.887;0.135;64.238;0.073;54.859;93.45671239;392.4158;0.858507419;0.751393918;2;10987.6424;0.238157364
8999;8;2014;20;1;4;4;0.48;0.673;0.141;64.251;0.092;54.823;112.109956;529.1568;0.819709393;0.727365906;1;14816.3904;0.211865285
9000;9;2020;0;2;4;10;0.36;0.729;0.153;64.224;0.148;54.763;105.3719623;648.7042;1;0.856846879;0;20434.1823;0.162434531
9001;9;2020;33;1;4;4;0.4;0.731;0.152;64.271;0.149;54.95;211.6958157;1299.6946;0.667569535;0.603689073;1;40940.3799;0.1628812
9002;10;1963;41;1;4;10;0.24;0.379;0.143;62.751;0.103;54.212;97.05865392;523.56465;1;0.835710437;1;18324.76275;0.185380457
9003;7;1965;22;1;4;10;0.28;0.393;0.143;62.801;0.105;54.221;93.74799661;365.3647;0.980573167;0.72278017;3;8951.43515;0.25658745
9004;9;1972;23;1;4;10;0.32;0.53;0.153;62.924;0.103;54.253;69.38013403;294.44815;1;0.876746847;2;9275.116725;0.235627679
9005;5;1945;15;1;3;10;0.2;0.351;0.15;62.822;0.125;54.229;96.46173868;374.25725;0.973271251;0.710943286;3;6549.501875;0.257741804
9006;8;1945;23;1;4;2;0.24;0.561;0.153;63.015;0.116;54.281;80.08802813;399.5986;0.999913295;0.884808549;4;11188.7608;0.200421193
9007;4;1945;0;1;3;2;0.16;0.341;0.158;62.9;0.135;54.253;76.48634949;365.5764;1;0.88615578;3;5118.0696;0.209221245
9008;4;1950;0;3;3;2;0.28;0.503;0.178;63.141;0.115;54.326;163.0759097;1413.19055;0.920867938;0.817175777;3;19784.6677;0.115395556
9009;1;1950;0;3;4;2;0.2;0.529;0.154;63.089;0.109;54.299;44.5645215;80.06475;0.801149821;0.711764561;2;280.226625;0.556606016
9010;0;1945;0;1;4;4;0.52;0.66;0.244;63.285;0.112;54.359;25.95446044;39.069;1;0.853707457;0;0;NA
9011;1;1960;0;3;4;2;0.36;0.612;0.335;63.184;0.135;54.331;20.35047696;25.43375;1;0.878487404;1;89.018125;0.800136706
9012;6;1913;0;1;3;2;0.2;0.498;0.17;63.538;0.115;54.414;79.82570568;292.8859;0.991069623;0.75999616;1;6150.6039;0.272548817
9013;6;1913;24;1;3;2;0.24;0.395;0.169;63.745;0.103;54.477;81.0417211;285.08785;0.982596174;0.738559741;2;5986.84485;0.284269291
9014;7;1913;0;1;3;2;0.24;0.475;0.179;63.892;0.095;54.529;76.93675139;290.4174;0.999971249;0.78520382;2;7115.2263;0.264917844
9015;7;1913;0;1;3;2;0.24;0.494;0.199;64.099;0.092;54.572;76.08406942;285.85215;0.999930563;0.787738244;2;7003.377675;0.266165811
9016;5;1913;0;1;3;2;0.24;0.519;0.242;64.261;0.12;54.636;77.5008034;249.76515;0.969940654;0.722877401;2;4370.890125;0.310294704
9017;5;1913;0;1;3;2;0.26;0.495;0.187;64.392;0.114;54.666;52.7060722;152.3408;0.985606749;0.830142016;1;2665.964;0.345974763
9018;9;2002;25;1;4;4;0.12;0.497;0.207;63.669;0.09;54.501;83.42097827;434.9202;1;0.886205504;1;13699.9863;0.191807551
9019;8;2002;25;1;4;2;0.12;0.526;0.201;63.63;0.097;54.471;92.74182611;515.81745;0.987036542;0.868115087;2;14442.8886;0.179795829
9020;8;2002;25;1;4;2;0.24;0.575;0.202;63.547;0.104;54.436;96.63207999;526.63365;0.996394591;0.841856185;1;14745.7422;0.183490136
9021;6;2008;0;3;2;4;0.32;0.539;0.238;63.895;0.123;54.555;128.8605565;965.6166;0.968477337;0.854844833;0;20277.9486;0.133448986
9022;7;1950;0;1;3;2;0.2;0.447;0.171;63.564;0.125;54.4;55.06325484;164.6789;0.960750613;0.826155943;2;4034.63305;0.334367395
9023;5;1909;0;1;3;2;0.2;0.508;0.171;63.494;0.137;54.381;35.15549768;77.18765;1;0.885901814;2;1350.783875;0.455454955
9024;7;1910;0;1;3;2;0.2;0.515;0.178;63.559;0.144;54.374;49.5784381;151.53145;0.97770899;0.880163756;2;3712.520525;0.327182496
9025;7;1950;0;1;3;2;0.16;0.382;0.165;63.698;0.118;54.463;76.6775678;222.7541;0.793082313;0.690000581;2;5457.47545;0.344225169
9026;7;1950;0;1;3;2;0.16;0.355;0.164;63.826;0.114;54.478;45.26260553;120.8071;1;0.860818538;2;2959.77395;0.374668422
9027;8;1993;12;1;4;2;0.2;0.446;0.167;63.669;0.135;54.4;57.38648989;205.59135;1;0.885722525;2;5756.5578;0.279128912
9028;8;1993;12;1;4;2;0.2;0.424;0.168;63.798;0.122;54.445;56.50477643;198.9911;0.999994975;0.884986401;2;5571.7508;0.2839563
9029;8;1993;12;1;4;2;0.2;0.404;0.168;63.9;0.122;54.467;56.32665595;197.652;0.999870496;0.88479278;2;5534.255999;0.284978932
9030;7;1950;0;1;4;2;0.12;0.339;0.169;63.884;0.106;54.503;46.8200468;123.8768;0.960528382;0.84269046;2;3034.9816;0.377956541
9031;8;1963;21;1;4;2;0.12;0.328;0.164;64.022;0.098;54.517;72.27842328;304.185;0.982827934;0.85539195;4;8517.18;0.237613371
9032;8;1988;17;1;4;2;0.2;0.407;0.167;64.067;0.122;54.495;87.18916345;325.9562;0.868361371;0.734043917;3;9126.7736;0.26748736
